State,County,PCT_REDUCED_LUNCH10,PCT_DIABETES_ADULTS10,PCT_OBESE_ADULTS10,FOODINSEC_10_12,PCT_OBESE_CHILD11,PCT_LACCESS_POP10,PCT_LACCESS_CHILD10,PCT_LACCESS_SENIORS10,PCT_LOCLFARM07,FMRKT13,PCT_FMRKT_SNAP13,PCT_FMRKT_WIC13,FMRKT_FRVEG13,PCT_FRMKT_FRVEG13,PCT_FRMKT_ANMLPROD13,FOODHUB12,FARM_TO_SCHOOL,SODATAX_STORES11,GROC12,SNAPS12,WICS12,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_65OLDER10,PCT_18YOUNGER10,POVRATE10,CHILDPOVRATE10,SNAP_PART_RATE10
AR,Benton,9.696812646,8.7,27.6,19.7,14.9,19.69439445,5.587339613,2.504054023,4.2,6,33,50,3,50,50,0,0,2,28,131.0833333,21,76.626803,1.195903,15.488911,2.821464,12.192158,27.942658,10.2,13.9,72
AR,Boone,11.57531019,11.8,27.3,19.7,14.1,30.01057894,6.645707078,5.920985514,3.7,3,0,33.33333333,1,33.33333333,33.33333333,0,0,2,4,36.58333333,4,95.219901,0.173428,1.82641,0.4146,18.082541,23.263691,16,26.3,72
AR,Bradley,9.921414538,14,34,19.7,24.1,10.9022319,2.518618804,2.04004604,8.7,0,,,,,,0,0,2,4,9.75,2,58.011818,27.519986,13.173445,0.21724,17.735488,23.296837,28.5,43.4,72
AR,Calhoun,13.34488735,12,34.2,19.7,11.4,65.34407711,13.77810258,12.21379713,7.9,0,,,,,,0,0,2,0,4.666666667,1,73.379285,22.168405,2.831595,0.204918,17.194486,20.529061,15.6,22.6,72
AR,Carroll,12.34955521,11.4,28.7,19.7,19.1,8.595425926,2.188032022,1.396942645,3.8,3,33,33.33333333,2,66.66666667,100,0,0,2,5,23.75,5,84.026816,0.26962,12.712235,0.582963,18.694892,22.527873,16.4,26.5,72
AR,Chicot,0,15.2,36.8,19.7,16.6,5.098911596,1.268174713,0.875770944,2.1,1,0,0,1,100,0,0,0,2,5,14.91666667,4,40.347458,53.788136,4.59322,0.449153,18.211864,23.084746,30.7,44.1,72
AR,Clark,11.52099886,11.5,32.6,19.7,17.3,9.14315047,1.849273024,1.723672877,3.3,1,0,0,0,0,0,0,0,2,4,13.16666667,4,70.350076,23.335508,4.026962,0.521853,14.829311,19.482496,22.2,28.4,72
AR,Clay,12.2373756,12.7,32,19.7,15.3,10.4184871,2.088064596,2.595056443,1.6,1,0,0,1,100,0,0,0,2,3,14.25,3,96.853821,0.348194,1.349251,0.111919,20.02114,22.321706,18.3,28.6,72
AR,Cleburne,12.26721845,12.9,28.8,19.7,18.2,13.65534521,3.081557856,2.816258802,1.3,1,0,0,0,0,0,0,0,2,7,22.16666667,4,95.856758,0.25799,1.990759,0.19638,23.557951,19.876781,18.6,29.1,72
AR,Cleveland,10.98348887,13,34.9,19.7,16.1,24.50199472,5.841416871,4.282018058,2.1,0,,,,,,0,0,2,1,6.083333333,1,85.096099,12.118771,1.668777,0.115088,16.296467,24.755438,15.5,22.7,72
AR,Columbia,8.020333239,12.7,33.5,19.7,12.5,17.94562472,2.67978033,2.744103085,4.6,1,0,0,0,0,0,0,0,2,3,20.25,6,59.24161,36.681329,2.170903,0.696481,15.998697,22.784295,25.6,35.5,72
AR,Conway,9.814081073,12.9,35.7,19.7,16.4,21.16140836,5.227980309,3.605450738,1.7,1,0,0,0,0,0,0,0,2,5,19.58333333,3,82.419029,11.169088,3.558501,0.35726,16.885254,24.185587,18.2,26.4,72
AR,Craighead,9.119057738,11.5,34.1,19.7,15.7,25.01992385,6.332022331,2.47760626,3.9,2,50,50,1,50,50,0,0,2,24,85.83333333,17,79.591054,13.027384,4.434744,1.10739,12.172993,25.031366,21.1,27.3,72
AR,Crawford,9.9637521,10.2,35.9,19.7,11.8,21.10029818,5.668854451,2.603403097,3,1,0,0,0,0,0,0,0,2,8,37.91666667,9,86.798605,1.123523,6.069607,1.410861,13.290179,26.393104,15.8,24.2,72
AR,Crittenden,4.113632171,14,38.1,19.7,13.5,12.02525227,3.389648734,1.226437452,1.5,0,,,,,,0,0,2,10,62.91666667,13,45.239873,50.986209,1.992063,0.591332,10.759892,29.093159,30.3,45.9,72
AR,Cross,8.577692518,13,36.5,19.7,10.7,16.49207295,4.149572615,2.65220676,0.5,1,0,100,1,100,100,0,0,2,3,17.5,4,74.66704,22.193621,1.488528,0.464466,15.439284,25.148293,19.6,29.5,72
AR,Dallas,10.55793991,13.6,33,19.7,15.5,18.80702234,4.144173659,3.260420725,2.8,0,,,,,,0,0,2,2,9,1,54.127649,41.843273,2.316412,0.123213,18.161656,23.570724,19.4,33.5,72
AR,Desha,8.203991131,13.7,36.9,19.7,9,30.21340131,7.815481262,4.934152994,1.1,0,,,,,,0,0,2,5,18.41666667,3,46.76353,47.478475,4.443419,0.330566,15.144526,25.960947,28,41.7,72
AR,Drew,7.478699905,12.6,32.3,19.7,11.6,19.04793434,3.986436169,2.679358327,4.1,0,,,,,,0,0,2,2,14.91666667,2,68.004754,27.764871,2.452861,0.491653,14.776595,23.561511,20.9,30,72
AR,Faulkner,9.441049504,10.4,29.4,19.7,13.7,25.3354439,5.476658262,2.095835757,4.3,3,0,33.33333333,2,66.66666667,66.66666667,0,0,2,13,57.08333333,10,82.416525,10.151276,3.916564,1.118009,9.994966,24.499059,14.8,17.4,72
AR,Franklin,8.965314521,12.1,33.6,19.7,5.6,10.44710184,2.391943676,1.432926611,2.6,0,,,,,,0,0,2,2,12.75,1,93.776552,0.684138,2.046897,0.893793,16.590345,24.446897,17.2,26.6,72
AR,Fulton,11.35951662,12.2,31.1,19.7,13.7,18.94785192,4.424802274,3.975873003,2.4,0,,,,,,0,0,2,1,8,1,96.406697,0.318497,0.79216,0.228665,22.392813,21.216823,18.9,31.2,72
AR,Garland,9.83526795,11.1,28.3,19.7,16.1,31.5152154,6.81627425,7.129987119,7.1,2,0,50,1,50,50,0,0,2,15,69.83333333,12,83.959219,7.8647,4.81338,0.717529,20.930184,20.924977,21.7,38,72
AR,Grant,11.79406357,11,36.1,19.7,9.7,11.87738791,3.024068619,1.718417032,8.9,1,0,0,0,0,0,0,0,2,2,9.916666667,2,94.107433,2.1565,2.195709,0.263261,14.512967,24.169607,11.9,18.5,72
AR,Greene,12.51358696,14.9,37.8,19.7,16.3,22.0622799,6.026701634,3.042572696,2.6,1,0,0,0,0,0,0,0,2,5,29.41666667,4,95.428843,0.5512,2.140651,0.254217,14.335947,25.160371,17,25.7,72
AR,Hempstead,8.58102869,14.3,36.3,19.7,16,24.48189867,6.231230786,4.317583623,1.8,1,0,0,1,100,0,0,0,2,4,16.33333333,4,56.481932,29.293644,11.999646,0.362687,15.020567,25.998496,21.8,33.2,72
AR,Hot Spring,12.7551976,11.5,33.4,19.7,11.2,18.28689403,4.295005834,3.151303035,6.5,0,,,,,,0,0,2,7,28.41666667,5,84.144823,10.764511,2.791362,0.282477,15.685083,23.345382,15.3,26.4,72
AR,Howard,9.444618764,12.7,35.7,19.7,13.7,14.70633792,3.533906832,2.982466429,1.4,1,0,100,1,100,0,0,0,2,4,11.16666667,4,67.387048,20.400319,9.78316,0.609181,15.258539,26.274567,21,30.5,72
AR,Independence,12.81435207,11.7,29.8,19.7,14.3,18.68287629,4.524150894,2.818823409,2.5,0,,,,,,0,0,2,6,32.83333333,5,89.813627,1.934674,5.836767,0.753131,15.635659,23.99105,18.2,27.2,72
AR,Izard,14.22482685,11,30.3,19.7,8.9,5.915955073,1.424556205,1.131357944,1.6,1,0,0,0,0,0,0,0,2,5,17.83333333,4,94.962033,1.277745,1.518692,0.284755,23.576227,19.16618,18.6,32.2,72
AR,Jackson,11.55102041,13.8,37.1,19.7,15.3,13.79417844,3.517348756,1.923009182,2,1,0,0,1,100,0,0,0,2,3,20.83333333,5,78.79091,16.602767,2.422626,0.294494,15.869312,20.747902,25.8,35.9,72
AR,Jefferson,7.857590966,15.2,40,19.7,12.6,17.02871569,3.301418443,2.690790031,2.9,2,50,50,1,50,0,0,0,2,16,85.5,9,41.389553,54.865371,1.574224,0.768386,13.243365,23.798024,22.7,34.1,72
AR,Johnson,10.51423324,11.9,34.9,19.7,20,9.079602613,2.030531303,1.58565153,3.3,2,0,0,0,0,0,0,0,2,1,19,2,83.508222,1.315583,12.11433,0.6852,14.678935,24.780736,21.9,31.3,72
AR,Lafayette,9.600679694,13,30.9,19.7,15.5,21.10786747,5.479654373,3.716163491,1.6,0,,,,,,0,0,2,1,11.5,1,59.947678,37.109222,1.713538,0.340092,19.3983,23.23087,23.2,35.8,72
AR,Lawrence,13.80826737,12.4,38,19.7,14,25.2468503,5.969437295,4.433150732,1.7,2,0,0,0,0,0,0,0,2,5,22.33333333,5,96.744186,0.769452,0.907264,0.126328,18.145277,22.922768,22.4,35.2,72
AR,Lee,6.980961015,13.2,34.6,19.7,14.8,31.42302305,7.04308049,5.167482562,4,1,0,0,0,0,0,0,0,2,1,11.41666667,1,41.442824,55.065234,1.611665,0.393323,15.416347,20.721412,37.5,46.1,72
AR,Lincoln,9.718969555,10.9,32.9,19.7,12.7,34.33329472,2.689035705,1.799598734,2.1,0,,,,,,1,0,2,1,7.083333333,1,65.770483,29.793406,3.197962,0.141503,12.438093,19.407103,28.5,32.7,72
AR,Little River,10.45211473,12.3,32.9,19.7,18.7,6.553645475,1.72518401,0.908185378,3.5,1,0,0,0,0,0,0,0,2,3,12,3,74.641257,19.041834,2.7105,0.296105,17.105763,23.817478,17.8,26,72
AR,Logan,13.39159853,12.7,33.2,19.7,12.5,13.75091609,3.340358437,2.366405757,4.2,1,0,0,0,0,0,0,0,2,2,13.83333333,2,92.193442,1.274997,2.281573,1.614996,17.18785,24.564935,17.1,28.2,72
AR,Lonoke,8.507853403,10.8,31.2,19.7,11,19.04327361,5.441748789,2.150874318,4.4,0,,,,,,0,0,2,6,43.08333333,7,87.933759,5.93803,3.285739,0.769501,11.154836,27.548423,12.4,17.5,72
AR,Madison,9.371428571,13.5,32.8,19.7,15.3,26.10979767,5.613953222,4.461828105,3.3,1,0,0,0,0,0,0,0,2,4,7.25,2,91.945028,0.171789,4.829166,0.515366,15.600942,24.184005,19.3,29.7,72
AR,Marion,13.9323574,14.2,32.6,19.7,10.7,13.54336579,2.170512323,3.286990817,6.7,1,0,0,1,100,100,0,0,2,4,11.25,4,95.856602,0.168138,1.723413,0.222182,23.803519,17.912688,19.5,36.4,72
AR,Miller,8.744840238,12.1,33.6,19.7,9.8,25.25013973,6.056792932,3.48211523,5.2,2,0,0,0,0,0,0,0,2,7,36.08333333,5,70.61571,24.363812,2.388293,0.450969,13.763748,24.271778,20.1,30.9,72
AR,Mississippi,7.805502239,13.5,39.1,19.7,13.2,12.9129579,3.774990315,1.417760999,1.4,2,0,0,1,50,50,0,0,2,13,57.75,11,60.469019,33.909208,3.64673,0.492685,12.231067,28.192771,25,36.2,72
AR,Monroe,4.519774011,14.1,35.1,19.7,14.9,12.5199122,2.706294763,2.519209602,0.9,0,,,,,,0,0,2,4,16.5,3,55.8228,40.667567,1.619831,0.441772,18.910296,22.579458,26.6,36.9,72
AR,Montgomery,10.91829356,11.7,29.6,19.7,14.1,23.55457289,4.891671882,5.075621016,4.2,1,0,0,0,0,0,0,0,2,1,6.916666667,1,92.821756,0.179193,3.805207,0.516496,22.409613,21.060398,22.2,35.2,72
AR,Nevada,12.3193393,14.5,34.4,19.7,14.5,26.38365578,5.887408501,5.597491509,2.3,1,0,0,0,0,0,0,0,2,1,7.916666667,1,65.143937,30.654663,2.44526,0.255641,17.650328,23.685673,25.2,38.4,72
AR,Newton,14,12.6,36.3,19.7,9,35.2911202,7.325172896,6.758757507,5.8,0,,,,,,0,0,2,6,8.416666667,1,94.765906,0.060024,1.692677,0.264106,20.420168,20.840336,23.3,37.1,72
AR,Ouachita,10.56629834,13.1,39.8,19.7,12.3,28.13439925,6.385817609,4.739227151,8.1,1,0,0,0,0,0,0,0,2,5,26,7,56.301685,39.946401,1.562021,0.363706,17.040582,23.526034,20.3,31.2,72
AR,Perry,10.86053412,12.5,33.8,19.7,12.4,10.60318096,2.347913941,1.922276085,3.8,1,0,0,1,100,100,0,0,2,2,6.416666667,1,93.623743,1.876496,2.364768,0.162757,16.725706,22.996649,16.8,26.6,72
AR,Phillips,3.446658851,15.9,38,19.7,10.9,36.96119237,10.20039786,5.940249609,2.9,2,0,0,0,0,0,0,0,2,8,32.75,4,34.632532,62.747621,1.319116,0.294158,14.956106,28.096705,36,51.8,72
AR,Pike,13.87283237,12.3,33.6,19.7,13.7,19.49343402,4.224474093,3.882616804,0.5,0,,,,,,0,0,2,4,15.08333333,4,88.23842,2.896112,6.438757,0.487114,17.376672,24.683376,21.2,32.3,72
AR,Poinsett,7.513537906,12.2,35.7,19.7,14.9,11.37709652,2.824510404,1.745017796,0.7,0,,,,,,0,0,2,6,26.58333333,6,89.008665,7.175691,2.208844,0.183053,15.864622,24.240329,27.1,39,72
AR,Polk,12.44622885,11.4,33.1,19.7,10.7,36.84237776,9.245437446,6.250479814,3.5,2,0,0,2,100,100,0,0,2,5,15.58333333,3,89.773497,0.261349,5.759365,0.425903,19.480205,23.816668,22.8,36,72
AR,Pope,11.44566301,11.9,35.2,19.7,13.1,14.15994725,2.984530924,1.600708983,3.3,2,0,50,2,100,100,0,0,2,5,33.41666667,8,86.904492,2.830586,6.74936,0.966739,13.137611,23.060854,17.7,24.8,72
AR,Prairie,10.42801556,12.4,32.8,19.7,14.2,6.140059081,1.479490032,1.015416694,1.5,0,,,,,,0,0,2,4,8.25,4,85.714286,12.174412,0.929432,0.057372,19.701664,21.549053,18.3,29.2,72
AR,Pulaski,8.492046882,11.1,33.1,19.7,13.4,30.56268833,7.458858098,3.603389624,10.5,9,0,11.11111111,3,33.33333333,33.33333333,0,1,2,66,274.1666667,45,55.30976,34.811939,5.7918,1.939919,11.994315,24.085038,17.1,25.3,72
AR,Randolph,12.0746888,12.3,34.2,19.7,12.6,30.66436697,7.12013959,6.020755922,1.3,1,0,0,0,0,0,0,0,2,5,12,2,95.865101,0.712338,1.574935,0.155824,18.704435,23.212199,19.2,31.4,72
AR,St. Francis,0,12.6,38.6,19.7,13.3,30.2447463,6.303050155,3.077933013,3.5,1,0,0,0,0,0,0,0,2,6,36.58333333,6,42.370302,51.542926,4.066105,0.470663,12.198316,23.628707,32.7,47,72
AR,Saline,8.26682912,11.4,31.5,19.7,13.7,22.42279639,5.699050512,3.379141266,8.9,1,0,0,0,0,0,0,0,2,12,61,11,88.96544,4.616404,3.815419,0.858866,14.820105,24.402061,9.6,14.5,72
AR,Scott,11.5327381,12.5,29.4,19.7,17.6,17.84182615,4.057581064,3.685652302,2.9,1,0,0,0,0,0,0,0,2,2,13.08333333,2,85.346746,0.454019,6.961631,3.373987,17.047984,25.66545,22.5,36.2,72
AR,Searcy,12.37928007,12.3,30.2,19.7,7.1,33.26074963,6.702434855,6.506876312,1.6,1,0,0,0,0,0,0,0,2,4,12.08333333,2,95.179988,0.036608,1.47651,0.134228,21.293472,20.439292,23.7,42,72
AR,Sebastian,9.33204358,11.4,29.8,19.7,17,14.30455514,3.430000925,1.833404806,3.5,3,0,0,1,33.33333333,33.33333333,0,0,2,20,109.1666667,15,72.834489,6.241252,12.282892,4.007348,13.136213,25.354689,20.5,30.9,72
AR,Sevier,10.00304044,13.8,37.9,19.7,17,33.93474541,10.30162886,4.35162825,1.2,0,,,,,,0,0,2,2,19.66666667,3,61.062258,4.203306,30.601477,0.363466,12.58647,29.546254,23.5,31.8,72
AR,Sharp,12.62327416,12,30.3,19.7,13.6,20.67817836,3.741109494,6.442812371,3.7,1,0,0,1,100,100,0,0,2,3,14.16666667,4,94.989574,0.527108,1.679796,0.283828,23.945783,21.530352,25.1,39.3,72
AR,Stone,12.96715742,13.5,34.2,19.7,11.9,24.49120092,5.45877603,4.590568679,3.8,1,0,0,1,100,0,0,0,2,2,9.25,3,96.111021,0.088753,1.266742,0.363079,22.801355,20.614814,22.4,37.5,72
AR,Union,6.821705426,11.9,30.9,19.7,12.1,21.69830182,5.302716928,3.73382632,5.3,0,,,,,,0,0,2,7,40.83333333,6,61.773818,32.839405,3.506328,0.470713,15.564735,24.162444,21.6,33,72
AR,Van Buren,14.71698113,12.8,33.2,19.7,13.9,12.85578557,2.672685219,2.452799804,3.2,1,0,0,0,0,0,0,0,2,2,10.33333333,4,94.142816,0.375831,2.746459,0.323793,22.682856,20.450997,20.9,33.2,72
AR,Washington,9.008244091,8.1,28.6,19.7,16.2,19.91554346,5.230630943,1.708547816,5,5,60,60,3,60,60,1,0,2,32,145.1666667,26,74.136853,2.870017,15.491591,2.153005,9.672272,25.353458,19.6,24.7,72
AR,White,11.53906128,10.7,33.4,19.7,15.5,14.30292762,3.606648391,1.950006207,2.3,3,33,33.33333333,2,66.66666667,66.66666667,0,0,2,14,60.16666667,14,89.555763,3.935077,3.735274,0.53324,14.07442,23.915356,16.7,22.3,72
AR,Woodruff,6.189710611,13.3,35.6,19.7,8.2,5.328619575,0.987129959,1.054666307,1.5,0,,,,,,0,0,2,3,8,3,69.435262,27.396694,1.198347,0.206612,17.809917,23.030303,25.9,43.4,72
AR,Yell,9.657534247,12.9,32.5,19.7,19.3,7.529794906,1.48696129,1.54962481,1.7,0,,,,,,0,0,2,2,17.83333333,3,76.718503,1.298174,19.066937,1.253099,15.402299,26.283525,20.3,30.2,72
CA,Alameda,6.001162115,7.8,20.7,15.6,16.6,10.62225976,2.542948821,1.157169396,5.5,37,65,72.97297297,26,70.27027027,48.64864865,1,1,7.25,366,870.25,187,34.07064,12.191587,22.505166,25.857876,11.107013,22.553634,13.5,17.2,55
CA,Alpine,3.409090909,9.6,24,15.6,18.3,55.54007958,9.707994699,8.647965898,14.3,0,,,,,,0,0,7.25,1,0,0,72.510638,0,7.148936,0.595745,14.12766,21.787234,16.9,29.2,55
CA,Amador,8.778448676,9.8,23,15.6,17,12.49745794,0.924300303,1.436505061,8.4,5,0,60,4,80,80,0,0,7.25,12,29.5,9,79.611982,2.462524,12.485889,1.039616,20.647922,16.783492,12.8,17,55
CA,Butte,7.979098545,8.1,24.3,15.6,14.3,22.15873432,4.775616777,4.348321984,9.9,7,43,57.14285714,4,57.14285714,42.85714286,0,0,7.25,47,192.6666667,27,75.189091,1.424091,14.143636,4.055,15.371364,20.985455,20.1,25.1,55
CA,Calaveras,9.671622284,9.1,25.8,15.6,17.4,8.572989522,1.909729239,1.36349368,11.9,3,0,33.33333333,2,66.66666667,66.66666667,0,0,7.25,13,30.91666667,9,83.535916,0.778885,10.318575,1.160648,20.986002,19.621309,11.1,18.3,55
CA,Colusa,11.24285412,7.8,22.6,15.6,14.7,8.268281955,1.894268269,1.661645776,2.8,2,50,50,0,0,0,0,0,7.25,13,21,10,39.796442,0.78435,55.109949,1.246557,11.648536,29.926701,14.9,22.9,55
CA,Contra Costa,6.141068432,7.6,23.7,15.6,16.3,19.63936397,4.568306697,2.991315402,12,25,68,76,18,72,60,0,0,7.25,195,490.5833333,133,47.751293,8.922952,24.361669,14.192321,12.434213,24.833059,9.3,12.7,55
CA,Del Norte,8.582787652,8.8,25.5,15.6,16.9,27.10749168,6.251359362,3.823785003,10.6,1,0,0,0,0,0,0,0,7.25,8,27.33333333,7,64.708144,3.379937,17.801468,3.278574,13.537225,21.454037,23.5,30.6,55
CA,El Dorado,6.339888465,8.1,20.3,15.6,12.2,27.92789125,6.856359719,3.819419327,19.4,8,88,87.5,7,87.5,87.5,0,0,7.25,34,90.25,19,79.913067,0.715793,12.081764,3.392835,14.649449,22.741332,9.4,11.6,55
CA,Fresno,8.210413434,9,29.4,15.6,17.7,12.21254977,3.804549788,1.0938292,6.2,16,19,12.5,6,37.5,25,0,1,7.25,230,911.5,287,32.728465,4.836907,50.305766,9.334838,10.040411,29.825031,26.8,38.2,55
CA,Glenn,10.34970689,7.8,26.8,15.6,16.3,12.91099104,3.499093476,1.637761079,4.8,3,67,66.66666667,2,66.66666667,66.66666667,0,0,7.25,6,23.91666667,7,55.888628,0.682739,37.475997,2.3967,13.288529,27.967428,17.6,25.6,55
CA,Humboldt,12.87451631,8.4,26.5,15.6,16.5,16.3258577,3.2690144,2.451716888,18.2,16,25,25,4,25,18.75,0,1,7.25,41,118.5833333,27,77.221574,1.034741,9.813331,2.119994,13.166398,20.10132,18,22,55
CA,Imperial,9.266150839,7.4,23.5,15.6,15.2,16.14699528,3.517433205,1.511294441,4,1,100,0,1,100,0,0,0,7.25,34,100.4166667,31,13.709548,2.930189,80.371631,1.261116,10.400623,29.277824,22.3,31.8,55
CA,Inyo,8.109077861,9.3,23.8,15.6,14.8,41.13536733,8.085193457,8.205798313,3.2,2,0,0,0,0,0,0,0,7.25,4,15.66666667,4,66.300011,0.549984,19.395018,1.234768,19.060714,21.028793,13.9,20.5,55
CA,Kern,7.270128412,7.8,27.8,15.6,16.3,15.25257904,4.266728381,1.344795002,5,20,15,20,4,20,20,0,0,7.25,193,673.0833333,240,38.563845,5.404398,49.192205,3.942208,8.984542,30.261031,21.4,30.3,55
CA,Kings,7.824754028,7.5,24.2,15.6,20.4,21.39694941,4.677350612,0.966219887,4.4,2,0,50,1,50,50,0,0,7.25,31,117,23,35.219176,6.74197,50.898799,3.489953,7.86367,27.812422,22.5,29.7,55
CA,Lake,8.982647159,10,26.7,15.6,15,17.60234522,3.703126024,3.312350625,11,8,25,37.5,3,37.5,37.5,0,0,7.25,21,52.75,15,74.132838,1.834068,17.146834,1.07477,17.691178,21.142813,21,29.8,55
CA,Lassen,6.219312602,7.5,25.6,15.6,11.9,48.30437547,5.154855421,3.548394998,12,2,50,50,1,50,50,0,0,7.25,8,23.83333333,7,66.685772,7.995415,17.529732,0.965754,9.955581,18.034102,16.8,18.7,55
CA,Los Angeles,7.136957141,7.7,21.3,15.6,18.5,6.24792472,1.524116428,0.803809897,9.7,117,33,35.8974359,49,41.88034188,39.31623932,1,1,7.25,2054,6466.666667,1602,27.787257,8.301444,47.74496,13.501623,10.853874,24.465879,17.6,24.5,55
CA,Madera,10.15903711,9.1,29.7,15.6,15.7,19.82276297,5.536282817,1.673460238,4.7,9,0,11.11111111,2,22.22222222,22.22222222,0,0,7.25,39,137.9166667,36,38.034004,3.320187,53.685083,1.678985,11.442018,28.402214,21.7,31.7,55
CA,Marin,3.639172885,5.5,15.4,15.6,14.5,16.40030773,3.107661506,2.837880205,16.1,15,53,46.66666667,8,53.33333333,53.33333333,0,1,7.25,67,99.75,20,72.830208,2.623124,15.47845,5.378968,16.715727,20.686267,9.2,10.9,55
CA,Mariposa,9.150326797,9.4,23.8,15.6,14.7,17.29098374,2.485607032,2.340326843,8.6,2,50,50,1,50,50,0,0,7.25,9,14.16666667,2,83.239275,0.706811,9.183058,1.10131,20.935839,17.76341,14.8,22.3,55
CA,Mendocino,10.43879908,7.7,24.8,15.6,20.8,18.00113562,3.94637542,2.542565949,12.1,8,62,62.5,5,62.5,50,0,1,7.25,50,95.16666667,19,68.5887,0.619301,22.204893,1.596066,15.360709,22.154802,19.6,28.6,55
CA,Merced,9.814017968,8,31.3,15.6,18.9,14.30604459,4.715310622,1.253060083,4.2,7,43,28.57142857,4,57.14285714,42.85714286,0,0,7.25,58,224.5,76,31.900404,3.434418,54.921362,7.108482,9.366949,31.548166,23.1,31.4,55
CA,Modoc,9.209383145,8.8,25.1,15.6,12.5,35.75302967,6.761104517,8.326356975,5.6,0,,,,,,0,0,7.25,6,9,4,78.969647,0.794962,13.855049,0.722693,19.667561,21.928557,21.9,32.5,55
CA,Mono,14.75992887,6.6,20.8,15.6,5.2,47.97131742,9.635272204,6.521317771,10.7,2,0,0,0,0,0,0,0,7.25,5,8,3,68.208703,0.295733,26.489227,1.344881,9.695817,20.975919,10.8,15,55
CA,Monterey,9.47939144,6.9,22.8,15.6,18.8,11.91203993,2.969703034,1.512440953,7.7,16,31,50,9,56.25,31.25,1,1,7.25,116,269.75,93,32.871389,2.722518,55.414798,5.728611,10.702626,26.746447,17.1,25.9,55
CA,Napa,6.800603201,7.2,23.6,15.6,18.3,14.14266699,2.867726397,3.037006653,6.2,6,0,16.66666667,1,16.66666667,33.33333333,0,0,7.25,38,59.66666667,23,56.392691,1.787755,32.245538,6.583922,15.088948,23.069371,10.7,14.7,55
CA,Nevada,7.604699777,7.2,18.5,15.6,10.8,23.93614616,4.709419937,4.716871646,16.4,7,29,14.28571429,2,28.57142857,28.57142857,0,0,7.25,26,56.75,11,86.546717,0.345268,8.544611,1.138067,19.413957,19.345106,11.7,17.3,55
CA,Orange,7.418260456,7.4,20.4,15.6,17,7.327899242,1.703298271,1.08297326,9.8,23,22,34.7826087,13,56.52173913,56.52173913,0,1,7.25,544,1187.833333,448,44.132778,1.461681,33.650994,17.688902,11.616281,24.471835,12.2,16.4,55
CA,Placer,4.705674443,7.2,22.8,15.6,11.9,15.2128237,3.637229745,2.564874868,16.7,21,5,14.28571429,4,19.04761905,14.28571429,0,0,7.25,63,175,37,76.13939,1.270549,12.831772,5.729382,15.372296,24.419399,9.1,10.7,55
CA,Plumas,6.222990493,9.3,23,15.6,11.3,7.685524702,1.430236094,1.491452705,14.1,1,100,100,1,100,100,0,0,7.25,11,22.08333333,6,85.045234,0.904683,8.022192,0.634778,20.762733,17.9987,15.3,22.3,55
CA,Riverside,10.07895872,9.5,27,15.6,15.3,19.81973274,5.390445604,2.519232812,8.6,23,4,39.13043478,9,39.13043478,34.7826087,0,1,7.25,348,1031.416667,287,39.689977,5.974632,45.452976,5.75076,11.809516,28.320076,16.4,23.4,55
CA,Sacramento,7.678190958,9.2,27.7,15.6,14.1,13.40904786,3.31772062,1.574528254,10.3,23,26,65.2173913,12,52.17391304,39.13043478,0,1,7.25,274,910.5833333,170,48.433311,9.863982,21.581519,14.022109,11.175102,25.588953,16.7,23.6,55
CA,San Benito,5.861423221,7.4,24.3,15.6,21.1,17.66431369,4.727784129,2.113364992,5.9,1,100,100,0,0,100,0,1,7.25,10,21.91666667,10,38.27462,0.642313,56.425845,2.348514,9.698022,29.068737,12.7,17.4,55
CA,San Bernardino,8.718865082,8.5,28.2,15.6,15.2,22.31091595,6.273590279,2.199865942,12,23,35,43.47826087,11,47.82608696,52.17391304,1,0,7.25,341,1265.416667,279,33.293763,8.387341,49.191238,6.091656,8.91053,29.215069,18.1,24.7,55
CA,San Diego,8.754146813,7.5,23.1,15.6,16,14.75500337,3.236611444,1.906730918,10.4,50,14,40,28,56,56,0,0,7.25,621,1532.833333,511,48.461884,4.736193,32.027391,10.59854,11.353456,23.395631,14.8,19.1,55
CA,San Francisco,10.01680375,6.9,16,15.6,16,3.314855428,0.762026098,0.347678676,,28,79,75,22,78.57142857,60.71428571,1,0,7.25,347,516.5833333,65,41.907145,5.809608,15.12279,32.996579,13.640987,13.353121,12.8,14.7,55
CA,San Joaquin,9.21282756,9.5,31,15.6,16.5,11.37874379,3.353274797,0.930243824,6.4,15,47,53.33333333,8,53.33333333,26.66666667,0,0,7.25,159,486.5833333,112,35.884554,7.082967,38.864536,13.796319,10.386747,29.28969,19,26,55
CA,San Luis Obispo,9.363514381,6.7,20,15.6,13.4,17.05369486,3.39688991,2.897657241,8.7,27,0,14.81481481,5,18.51851852,3.703703704,0,0,7.25,72,128.8333333,36,71.094101,1.901816,20.75865,3.006264,15.213787,18.85535,14.3,15.1,55
CA,San Mateo,6.568547588,7.2,20,15.6,17.5,11.50350037,2.664664001,1.713832322,11.2,23,52,52.17391304,17,73.91304348,52.17391304,0,0,7.25,174,251.75,74,42.258832,2.611591,25.40215,24.487961,13.398548,22.238399,7,8.5,55
