Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2601","Tomatoes and products","2017","2017","g/capita/day","0.3","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2601","Tomatoes and products","2017","2017","g/capita/day","0.08","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2602","Onions","2016","2016","1000 tonnes","20931","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2602","Onions","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2602","Onions","2016","2016","1000 tonnes","1837","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2602","Onions","2016","2016","1000 tonnes","19094","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2602","Onions","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2602","Onions","2016","2016","1000 tonnes","18047","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2602","Onions","2016","2016","kg","13.63","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2602","Onions","2016","2016","kcal/capita/day","14","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2602","Onions","2016","2016","g/capita/day","0.56","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2602","Onions","2016","2016","g/capita/day","0.07","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2602","Onions","2017","2017","1000 tonnes","22427","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2602","Onions","2017","2017","1000 tonnes","7","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2602","Onions","2017","2017","1000 tonnes","1622","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2602","Onions","2017","2017","1000 tonnes","20812","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2602","Onions","2017","2017","1000 tonnes","19690","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2602","Onions","2017","2017","kg","14.71","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2602","Onions","2017","2017","kcal/capita/day","15","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2602","Onions","2017","2017","g/capita/day","0.6","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2602","Onions","2017","2017","g/capita/day","0.08","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2605","Vegetables, Other","2016","2016","1000 tonnes","83971","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2605","Vegetables, Other","2016","2016","1000 tonnes","22","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2605","Vegetables, Other","2016","2016","1000 tonnes","942","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2605","Vegetables, Other","2016","2016","1000 tonnes","83051","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2605","Vegetables, Other","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2605","Vegetables, Other","2016","2016","1000 tonnes","67125","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2605","Vegetables, Other","2016","2016","kg","50.68","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2605","Vegetables, Other","2016","2016","kcal/capita/day","35","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2605","Vegetables, Other","2016","2016","g/capita/day","2.11","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2605","Vegetables, Other","2016","2016","g/capita/day","0.29","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2605","Vegetables, Other","2017","2017","1000 tonnes","85478","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2605","Vegetables, Other","2017","2017","1000 tonnes","18","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2605","Vegetables, Other","2017","2017","1000 tonnes","1016","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2605","Vegetables, Other","2017","2017","1000 tonnes","84480","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2605","Vegetables, Other","2017","2017","1000 tonnes","68599","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2605","Vegetables, Other","2017","2017","kg","51.24","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2605","Vegetables, Other","2017","2017","kcal/capita/day","35","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2605","Vegetables, Other","2017","2017","g/capita/day","2.14","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2605","Vegetables, Other","2017","2017","g/capita/day","0.29","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2611","Oranges, Mandarines","2016","2016","1000 tonnes","7581","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2611","Oranges, Mandarines","2016","2016","1000 tonnes","68","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2611","Oranges, Mandarines","2016","2016","1000 tonnes","33","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2611","Oranges, Mandarines","2016","2016","1000 tonnes","7616","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2611","Oranges, Mandarines","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2611","Oranges, Mandarines","2016","2016","1000 tonnes","6854","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2611","Oranges, Mandarines","2016","2016","kg","5.17","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2611","Oranges, Mandarines","2016","2016","kcal/capita/day","4","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2611","Oranges, Mandarines","2016","2016","g/capita/day","0.07","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2611","Oranges, Mandarines","2016","2016","g/capita/day","0.01","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2611","Oranges, Mandarines","2017","2017","1000 tonnes","7647","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2611","Oranges, Mandarines","2017","2017","1000 tonnes","64","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2611","Oranges, Mandarines","2017","2017","1000 tonnes","24","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2611","Oranges, Mandarines","2017","2017","1000 tonnes","7687","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2611","Oranges, Mandarines","2017","2017","1000 tonnes","6917","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2611","Oranges, Mandarines","2017","2017","kg","5.17","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2611","Oranges, Mandarines","2017","2017","kcal/capita/day","4","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2611","Oranges, Mandarines","2017","2017","g/capita/day","0.07","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2611","Oranges, Mandarines","2017","2017","g/capita/day","0.01","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2612","Lemons, Limes and products","2016","2016","1000 tonnes","2438","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2612","Lemons, Limes and products","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2612","Lemons, Limes and products","2016","2016","1000 tonnes","15","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2612","Lemons, Limes and products","2016","2016","1000 tonnes","2423","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2612","Lemons, Limes and products","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2612","Lemons, Limes and products","2016","2016","1000 tonnes","2083","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2612","Lemons, Limes and products","2016","2016","kg","1.57","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2612","Lemons, Limes and products","2016","2016","kcal/capita/day","1","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2612","Lemons, Limes and products","2016","2016","g/capita/day","0.02","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2612","Lemons, Limes and products","2016","2016","g/capita/day","0.05","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2612","Lemons, Limes and products","2017","2017","1000 tonnes","2364","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2612","Lemons, Limes and products","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2612","Lemons, Limes and products","2017","2017","1000 tonnes","16","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2612","Lemons, Limes and products","2017","2017","1000 tonnes","2348","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2612","Lemons, Limes and products","2017","2017","1000 tonnes","2017","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2612","Lemons, Limes and products","2017","2017","kg","1.51","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2612","Lemons, Limes and products","2017","2017","kcal/capita/day","1","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2612","Lemons, Limes and products","2017","2017","g/capita/day","0.02","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2612","Lemons, Limes and products","2017","2017","g/capita/day","0.05","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2613","Grapefruit and products","2016","2016","1000 tonnes","391","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2613","Grapefruit and products","2016","2016","1000 tonnes","2","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2613","Grapefruit and products","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2613","Grapefruit and products","2016","2016","1000 tonnes","392","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2613","Grapefruit and products","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2613","Grapefruit and products","2016","2016","1000 tonnes","353","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2613","Grapefruit and products","2016","2016","kg","0.27","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2613","Grapefruit and products","2016","2016","kcal/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2613","Grapefruit and products","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2613","Grapefruit and products","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2613","Grapefruit and products","2017","2017","1000 tonnes","352","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2613","Grapefruit and products","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2613","Grapefruit and products","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2613","Grapefruit and products","2017","2017","1000 tonnes","353","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2613","Grapefruit and products","2017","2017","1000 tonnes","317","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2613","Grapefruit and products","2017","2017","kg","0.24","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2613","Grapefruit and products","2017","2017","kcal/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2613","Grapefruit and products","2017","2017","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2613","Grapefruit and products","2017","2017","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2614","Citrus, Other","2016","2016","1000 tonnes","1175","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2614","Citrus, Other","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2614","Citrus, Other","2016","2016","1000 tonnes","17","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2614","Citrus, Other","2016","2016","1000 tonnes","1158","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2614","Citrus, Other","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2614","Citrus, Other","2016","2016","1000 tonnes","1041","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2614","Citrus, Other","2016","2016","kg","0.79","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2614","Citrus, Other","2016","2016","kcal/capita/day","1","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2614","Citrus, Other","2016","2016","g/capita/day","0.01","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2614","Citrus, Other","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2614","Citrus, Other","2017","2017","1000 tonnes","1059","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2614","Citrus, Other","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2614","Citrus, Other","2017","2017","1000 tonnes","14","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2614","Citrus, Other","2017","2017","1000 tonnes","1045","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2614","Citrus, Other","2017","2017","1000 tonnes","939","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2614","Citrus, Other","2017","2017","kg","0.7","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2614","Citrus, Other","2017","2017","kcal/capita/day","1","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2614","Citrus, Other","2017","2017","g/capita/day","0.01","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2614","Citrus, Other","2017","2017","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2615","Bananas","2016","2016","1000 tonnes","29135","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2615","Bananas","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2615","Bananas","2016","2016","1000 tonnes","112","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2615","Bananas","2016","2016","1000 tonnes","29023","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2615","Bananas","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2615","Bananas","2016","2016","1000 tonnes","23196","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2615","Bananas","2016","2016","kg","17.51","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2615","Bananas","2016","2016","kcal/capita/day","30","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2615","Bananas","2016","2016","g/capita/day","0.38","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2615","Bananas","2016","2016","g/capita/day","0.1","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2615","Bananas","2017","2017","1000 tonnes","30477","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2615","Bananas","2017","2017","1000 tonnes","90","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2615","Bananas","2017","2017","1000 tonnes","30387","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2615","Bananas","2017","2017","1000 tonnes","24292","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2615","Bananas","2017","2017","kg","18.15","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2615","Bananas","2017","2017","kcal/capita/day","31","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2615","Bananas","2017","2017","g/capita/day","0.4","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2615","Bananas","2017","2017","g/capita/day","0.1","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2616","Plantains","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2616","Plantains","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2616","Plantains","2016","2016","1000 tonnes","2","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2616","Plantains","2016","2016","1000 tonnes","-2","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2616","Plantains","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2616","Plantains","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2616","Plantains","2016","2016","kg","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2616","Plantains","2017","2017","1000 tonnes","3","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2616","Plantains","2017","2017","1000 tonnes","-3","S","Standardized data",""
"FBS","New Food Balances","100","India","5511","Production","2617","Apples and products","2016","2016","1000 tonnes","2521","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2617","Apples and products","2016","2016","1000 tonnes","270","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2617","Apples and products","2016","2016","1000 tonnes","13","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2617","Apples and products","2016","2016","1000 tonnes","2778","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2617","Apples and products","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2617","Apples and products","2016","2016","1000 tonnes","2489","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2617","Apples and products","2016","2016","kg","1.88","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2617","Apples and products","2016","2016","kcal/capita/day","2","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2617","Apples and products","2016","2016","g/capita/day","0.02","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2617","Apples and products","2016","2016","g/capita/day","0.01","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2617","Apples and products","2017","2017","1000 tonnes","2265","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2617","Apples and products","2017","2017","1000 tonnes","364","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2617","Apples and products","2017","2017","1000 tonnes","7","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2617","Apples and products","2017","2017","1000 tonnes","2621","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2617","Apples and products","2017","2017","1000 tonnes","2350","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2617","Apples and products","2017","2017","kg","1.76","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2617","Apples and products","2017","2017","kcal/capita/day","2","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2617","Apples and products","2017","2017","g/capita/day","0.01","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2617","Apples and products","2017","2017","g/capita/day","0.01","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2618","Pineapples and products","2016","2016","1000 tonnes","1924","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2618","Pineapples and products","2016","2016","1000 tonnes","10","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2618","Pineapples and products","2016","2016","1000 tonnes","11","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2618","Pineapples and products","2016","2016","1000 tonnes","1923","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2618","Pineapples and products","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2618","Pineapples and products","2016","2016","1000 tonnes","1120","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2618","Pineapples and products","2016","2016","kg","0.85","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2618","Pineapples and products","2016","2016","kcal/capita/day","1","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2618","Pineapples and products","2016","2016","g/capita/day","0.01","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2618","Pineapples and products","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2618","Pineapples and products","2017","2017","1000 tonnes","1861","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2618","Pineapples and products","2017","2017","1000 tonnes","11","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2618","Pineapples and products","2017","2017","1000 tonnes","12","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2618","Pineapples and products","2017","2017","1000 tonnes","1860","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2618","Pineapples and products","2017","2017","1000 tonnes","1083","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2618","Pineapples and products","2017","2017","kg","0.81","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2618","Pineapples and products","2017","2017","kcal/capita/day","1","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2618","Pineapples and products","2017","2017","g/capita/day","0.01","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2618","Pineapples and products","2017","2017","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2619","Dates","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2619","Dates","2016","2016","1000 tonnes","350","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2619","Dates","2016","2016","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2619","Dates","2016","2016","1000 tonnes","349","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2619","Dates","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2619","Dates","2016","2016","1000 tonnes","349","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2619","Dates","2016","2016","kg","0.26","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2619","Dates","2016","2016","kcal/capita/day","1","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2619","Dates","2016","2016","g/capita/day","0.01","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2619","Dates","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2619","Dates","2017","2017","1000 tonnes","374","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2619","Dates","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2619","Dates","2017","2017","1000 tonnes","373","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2619","Dates","2017","2017","1000 tonnes","373","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2619","Dates","2017","2017","kg","0.28","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2619","Dates","2017","2017","kcal/capita/day","1","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2619","Dates","2017","2017","g/capita/day","0.01","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2619","Dates","2017","2017","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2620","Grapes and products (excl wine)","2016","2016","1000 tonnes","2590","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2620","Grapes and products (excl wine)","2016","2016","1000 tonnes","65","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2620","Grapes and products (excl wine)","2016","2016","1000 tonnes","290","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","2016","2016","1000 tonnes","2365","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2620","Grapes and products (excl wine)","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2620","Grapes and products (excl wine)","2016","2016","1000 tonnes","2120","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2620","Grapes and products (excl wine)","2016","2016","kg","1.6","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2620","Grapes and products (excl wine)","2016","2016","kcal/capita/day","2","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2620","Grapes and products (excl wine)","2016","2016","g/capita/day","0.02","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2620","Grapes and products (excl wine)","2016","2016","g/capita/day","0.01","Fc","Calculated data",""
